,MPO,MPO,MPO,MPO,MPO,MPO,MPO,MPO,ES,ES,ES,ES,ES,ES,ES,ES,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate
,Australia,Canada,Euro Area,Japan,Sweden,Switzerland,United Kingdom,United States,Australia,Canada,Euro Area,Japan,Sweden,Switzerland,United Kingdom,United States,Australia,Australia,Australia,Brazil,Brazil,Brazil,Canada,Canada,Canada,Germany,Germany,Germany,Japan,Japan,Japan,New Zealand,New Zealand,New Zealand,Sweden,Sweden,Sweden,Switzerland,Switzerland,Switzerland,United Kingdom,United Kingdom,United Kingdom,United States,United States,United States,Australia,Canada,Euro Area,Japan,Sweden,Switzerland,United Kingdom
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-28,-0.3977411477411477,-0.08796445626510986,0.1588329538921242,0.10164953199324842,0.00583144963996866,0.10869963369963372,-0.11962274341545912,0.07683293364396264,-0.432504898097727,1.1734466840735094,1.096622337720605,-1.1053925023865887,0.4610080890199464,-0.2630259936675256,-0.4940197063381949,-0.3211780891743637,6.62,6.32,6.61,,,,6.135,5.928,6.183,5.494,4.42,5.083,,,,7.07,7.07,,5.82,5.33,5.69,3.859,3.315,3.536,5.36,6.363,6.012,6.418,6.517,6.576,,,,,,,
2000-02-29,-0.3977411477411477,-0.08796445626510986,0.1588329538921242,0.10164953199324842,0.007886079818589891,0.10869963369963372,-0.12758030309715673,0.07760902388279053,-0.432504898097727,1.1734466840735094,1.096622337720605,-1.1053925023865887,0.47704388771842077,-0.2630259936675256,-0.4975158165706108,-0.32611427378829355,6.65,6.34,6.64,,,,6.125,5.966,6.184,5.491,4.438,5.086,,,,7.15,7.05,,5.835,5.345,5.705,3.843,3.279,3.518,5.438,6.324,6.063,6.409,6.534,6.593,,,,,,,
2000-03-01,-0.3977411477411477,-0.08796445626510986,0.1588329538921242,0.10164953199324842,0.00987106151657989,0.10869963369963372,-0.11629145832497546,0.07840095269792105,-0.432504898097727,1.1734466840735094,1.096622337720605,-1.1053925023865887,0.4925361000203366,-0.2630259936675256,-0.4824271266825304,-0.33752822382887493,6.53,6.21,6.52,,,,6.091,5.964,6.155,5.491,4.428,5.073,,,,7.09,7.04,,5.81,5.35,5.69,3.823,3.275,3.499,5.416,6.399,6.031,6.384,6.5,6.577,5.5,5.2486,1.61242,5.762,0.02136,2.0,5.85
2000-03-02,-0.3977411477411477,-0.08796445626510986,0.1588329538921242,0.10164953199324842,-0.006960122842029774,0.10869963369963372,-0.11629145832497546,0.07920920994222952,-0.432504898097727,1.1734466840735094,1.096622337720605,-1.1053925023865887,0.42918932040846886,-0.2630259936675256,-0.4824271266825304,-0.3491775130455507,6.58,6.23,6.56,,,,6.106,5.983,6.176,5.518,4.459,5.095,,,,7.15,7.04,,5.82,5.385,5.71,3.829,3.295,3.498,5.445,6.366,6.05,6.388,6.534,6.593,,,,,,,
2000-03-03,-0.3977411477411477,-0.08796445626510986,0.1588329538921242,0.10164953199324842,0.003091400499630738,0.10869963369963372,-0.11629145832497546,0.08061923131371519,-0.432504898097727,1.1734466840735094,1.096622337720605,-1.1053925023865887,0.448608524656788,-0.2630259936675256,-0.4824271266825304,-0.35740353171597483,6.65,6.27,6.61,,,,6.084,5.947,6.139,5.471,4.459,5.078,,,,7.18,7.02,,5.75,5.38,5.67,3.817,3.294,3.489,5.367,6.376,5.993,6.379,6.499,6.595,,,,,,,
2000-03-06,-0.3977411477411477,-0.08796445626510986,0.16216288709435803,0.10164953199324842,0.003091400499630738,0.10869963369963372,-0.11629145832497546,0.0730876472515189,-0.432504898097727,1.1734466840735094,1.0998309591673567,-1.1053925023865887,0.448608524656788,-0.2630259936675256,-0.4824271266825304,-0.35075294641469174,6.72,6.35,6.68,,,,6.132,5.979,6.19,5.445,4.466,5.074,,,,7.21,7.07,,5.72,5.395,5.665,3.811,3.293,3.485,5.308,6.337,5.962,6.413,6.533,6.619,,,,,,,
2000-03-07,-0.3977411477411477,-0.08796445626510986,0.17218153267275765,0.10164953199324842,0.007455045335831268,0.10869963369963372,-0.11629145832497546,0.07818968806784542,-0.432504898097727,1.1734466840735094,1.1085050798601659,-1.1053925023865887,0.477450844799062,-0.2630259936675256,-0.4824271266825304,-0.3662490816913556,6.75,6.4,6.74,,,,6.107,5.943,6.151,5.417,4.479,5.067,,,,7.24,7.05,,5.64,5.39,5.635,3.787,3.247,3.47,5.252,6.299,5.966,6.371,6.465,6.563,,,,,,,
2000-03-08,-0.3977411477411477,-0.08796445626510986,0.17316932002907948,0.10164953199324842,0.007455045335831268,0.10869963369963372,-0.11629145832497546,0.07818968806784542,-0.432504898097727,1.1734466840735094,1.106943337374496,-1.1053925023865887,0.477450844799062,-0.2630259936675256,-0.4824271266825304,-0.36336384605978866,6.69,6.34,6.67,,,,6.115,5.962,6.117,5.446,4.481,5.054,,,,7.16,7.06,,5.67,5.365,,3.8,3.265,3.478,5.273,6.265,5.963,6.392,6.482,6.58,,,,,,,
2000-03-09,-0.3926282051282051,-0.045364544099980295,0.17316932002907948,0.10164953199324842,0.007455045335831268,0.10869963369963372,-0.11629145832497546,0.07818968806784542,-0.39364627203487135,1.15685431335024,1.106943337374496,-1.1053925023865887,0.477450844799062,-0.2630259936675256,-0.4824271266825304,-0.36336384605978866,6.76,6.39,6.73,,,,6.1,5.985,6.168,5.379,4.433,4.933,,,,7.2,7.09,,5.505,5.23,5.44,3.782,3.286,3.469,5.246,6.309,5.936,6.349,6.464,6.556,,,,,,,
2000-03-10,-0.3926282051282051,-0.0361119479574184,0.17505321203689378,0.10164953199324842,0.012202640775702732,0.10869963369963372,-0.11629145832497546,0.07899576732627682,-0.39364627203487135,1.0881958778260459,1.1141674811364475,-1.1053925023865887,0.43969958649864427,-0.2630259936675256,-0.4824271266825304,-0.3537715844684594,6.71,6.34,6.68,,,,6.144,6.004,6.198,5.347,4.482,5.012,,,,7.19,7.09,,5.485,5.2,5.41,3.812,3.329,3.504,5.282,6.286,5.969,6.387,6.55,6.597,,,,,,,
2000-03-13,-0.3926282051282051,-0.0361119479574184,0.1769701547816873,0.10164953199324842,0.017119793195569603,0.10869963369963372,-0.11629145832497546,0.0865559047833215,-0.39364627203487135,1.0881958778260459,1.1215183642626438,-1.1053925023865887,0.40060006897321154,-0.2630259936675256,-0.4824271266825304,-0.3306249520340184,6.78,6.38,6.73,,,,6.108,5.974,6.133,5.342,4.489,4.979,,,,7.24,7.12,,5.455,5.17,5.37,3.806,3.306,3.486,5.269,6.311,5.949,6.37,6.515,6.574,,,,,,,
2000-03-14,-0.42155067155067155,-0.0361119479574184,0.1769701547816873,0.10164953199324842,0.017119793195569603,0.10869963369963372,-0.11629145832497546,0.08361980949323548,-0.3087976492142611,1.0881958778260459,1.1215183642626438,-1.1053925023865887,0.40060006897321154,-0.2630259936675256,-0.4824271266825304,-0.34284633179045415,6.7,6.29,6.63,,,,6.062,5.95,6.123,5.354,4.489,5.0,,,,7.18,6.99,,5.475,5.22,5.4,3.842,3.327,3.522,5.289,6.303,5.971,6.294,6.481,6.494,,,,,,,
2000-03-15,-0.42155067155067155,-0.0361119479574184,0.178536262346127,0.10164953199324842,0.011370456102155717,0.10869963369963372,-0.11866927691083758,0.08361980949323548,-0.3087976492142611,1.0881958778260459,1.1270623364689458,-1.1053925023865887,0.4253422425679608,-0.2630259936675256,-0.4395716661349203,-0.34284633179045415,6.54,6.16,6.46,,,,6.09,5.996,6.17,5.321,4.504,4.985,,,,7.04,6.92,,5.455,5.245,5.405,3.897,3.323,3.566,5.285,6.251,5.97,6.285,6.48,6.486,,,,,,,
2000-03-16,-0.42155067155067155,-0.0361119479574184,0.178536262346127,0.11071167502088554,0.011370456102155717,0.10869963369963372,-0.12096913423158946,0.08361980949323548,-0.3087976492142611,1.0881958778260459,1.1270623364689458,-1.0888079368971388,0.4253422425679608,-0.2630259936675256,-0.39812130265444506,-0.34284633179045415,6.55,6.18,6.48,,,,6.06,6.01,6.151,5.326,4.418,4.914,,,,7.06,6.87,,5.42,5.21,5.355,3.873,3.322,3.584,5.166,6.405,5.909,6.247,6.463,6.471,,,,,,,
2000-03-17,-0.42155067155067155,-0.0361119479574184,0.16819822495712589,0.1084522530816838,0.019284295360071767,0.10869963369963372,-0.12096913423158946,0.0845000180142169,-0.3087976492142611,1.0881958778260459,1.1239027647950444,-1.0438967993587218,0.4402683000281496,-0.2630259936675256,-0.39812130265444506,-0.32368938161729605,6.52,6.2,6.48,,,,5.993,5.982,6.091,5.29,4.413,4.916,,,,7.04,6.9,,5.315,5.03,5.235,3.874,3.32,3.562,5.112,6.298,5.865,6.204,6.497,6.456,,,,,,,
2000-03-20,-0.42155067155067155,-0.00478483395505276,0.17156654957102527,0.1084522530816838,0.018945974388842438,0.10869963369963372,-0.12096913423158946,0.0845000180142169,-0.3087976492142611,1.1557103600969125,1.1338161544330354,-1.0438967993587218,0.4410353660764337,-0.2630259936675256,-0.39812130265444506,-0.32368938161729605,6.49,6.24,6.49,,,,5.967,5.981,6.083,5.252,4.413,4.905,,,,7.02,6.91,,5.36,5.045,5.28,3.897,3.342,3.583,5.155,6.291,5.869,6.192,6.514,6.456,,,,,,,
2000-03-21,-0.42155067155067155,-0.00478483395505276,0.17156654957102527,0.10583876357560568,0.018945974388842438,0.10869963369963372,-0.13067759416109032,0.0845000180142169,-0.3087976492142611,1.1557103600969125,1.1338161544330354,-1.0209501831895036,0.4410353660764337,-0.2630259936675256,-0.42367557661760474,-0.32368938161729605,6.43,6.21,6.44,,,,5.911,5.941,6.041,5.225,4.408,4.884,,,,6.99,6.84,,5.315,5.01,5.235,3.901,3.34,3.565,5.167,6.283,5.89,6.141,6.497,6.432,,,,,,,
2000-03-22,-0.42155067155067155,-0.00478483395505276,0.17156654957102527,0.10583876357560568,0.018945974388842438,0.10869963369963372,-0.1407151544271844,0.08477721690064288,-0.3087976492142611,1.1557103600969125,1.1338161544330354,-1.0209501831895036,0.4410353660764337,-0.2630259936675256,-0.45009609715578675,-0.3047813956345401,6.37,6.19,6.39,,,,5.902,5.913,6.014,5.25,4.416,4.875,,,,6.97,6.9,,5.365,5.04,5.29,3.946,3.336,3.591,5.264,6.302,5.902,6.12,6.479,6.409,,,,,,,
2000-03-23,-0.42155067155067155,-0.00478483395505276,0.17681292638261947,0.10583876357560568,0.030600109727188303,0.10869963369963372,-0.1407151544271844,0.08917838058731632,-0.3087976492142611,1.1557103600969125,1.146227453641063,-1.0209501831895036,0.4940878148976905,-0.2630259936675256,-0.45009609715578675,-0.29427360083219317,6.41,6.27,6.46,,,,5.888,5.929,6.013,5.251,4.406,4.828,,,,6.96,6.92,,5.375,4.985,5.305,3.952,3.403,3.605,5.196,6.307,5.902,6.087,6.514,6.393,,,,,,,
2000-03-24,-0.42155067155067155,-0.00478483395505276,0.18205930319421368,0.10583876357560568,0.04225424506553417,0.10869963369963372,-0.1407151544271844,0.09367318605455727,-0.3087976492142611,1.1557103600969125,1.158638752849091,-1.0209501831895036,0.5471402637189474,-0.2630259936675256,-0.45009609715578675,-0.28354223592766864,6.43,6.36,6.51,,,,5.983,5.99,6.097,5.221,4.465,4.89,,,,6.95,6.92,,5.455,5.05,5.385,4.014,3.47,3.691,5.234,6.317,5.92,6.191,6.637,6.506,,,,,,,
2000-03-27,-0.42155067155067155,-0.00478483395505276,0.18730568000580788,0.10583876357560568,0.05390838040388003,0.10869963369963372,-0.1407151544271844,0.0982646540049647,-0.3087976492142611,1.1557103600969125,1.1710500520571185,-1.0209501831895036,0.6001927125402041,-0.2630259936675256,-0.45009609715578675,-0.27258008898218655,6.56,6.45,6.62,,,,5.989,5.983,6.093,5.303,4.498,4.955,,,,7.1,6.98,,5.54,5.13,5.48,4.057,3.469,3.709,5.365,6.369,6.069,6.187,6.619,6.498,,,,,,,
2000-03-28,-0.42155067155067155,-0.00478483395505276,0.18967970643860735,0.10583876357560568,0.06762613209476565,0.10869963369963372,-0.14503656852006466,0.10295593647603316,-0.3087976492142611,1.1557103600969125,1.182140443610401,-1.0209501831895036,0.6387778493474452,-0.2630259936675256,-0.45652983555882015,-0.26137963449441143,6.51,6.4,6.56,,,,5.983,5.965,6.077,5.286,4.476,4.907,,,,7.04,6.97,,5.435,5.065,5.385,4.068,3.509,3.743,5.323,6.461,6.024,6.153,6.584,6.451,,,,,,,
2000-03-29,-0.42155067155067155,-0.00478483395505276,0.19209575103835905,0.10583876357560568,0.08184271111986528,0.10869963369963372,-0.1388758177120434,0.10775032405635586,-0.3087976492142611,1.1557103600969125,1.1934271252796709,-1.0209501831895036,0.678766082038586,-0.2630259936675256,-0.45618625936671314,-0.24993301617174016,6.53,6.42,6.58,,,,6.031,6.003,6.121,5.298,4.492,4.939,,,,7.05,7.05,,,5.05,5.365,4.12,3.581,3.791,5.313,6.427,6.039,6.149,6.566,6.443,,,,,,,
2000-03-30,-0.42155067155067155,-0.00478483395505276,0.19455493929167772,0.10583876357560568,0.0965858301088575,0.10869963369963372,-0.1388758177120434,0.12240233870837051,-0.3087976492142611,1.1557103600969125,1.204915354835892,-1.0209501831895036,0.7202353603849543,-0.2630259936675256,-0.45618625936671314,-0.2423506526340025,6.55,6.43,6.57,,,,5.941,5.939,6.051,5.263,4.442,4.877,,,,7.09,7.03,,5.425,5.03,5.355,4.113,3.557,3.8,5.253,6.433,5.948,6.048,6.483,6.331,,,,,,,
2000-03-31,-0.42155067155067155,-0.00478483395505276,0.1970584372432544,0.10583876357560568,0.11188529321064188,0.10869963369963372,-0.1388758177120434,0.13705435336038518,-0.3087976492142611,1.1557103600969125,1.2166105795192521,-1.0209501831895036,0.7632695171594873,-0.2630259936675256,-0.45618625936671314,-0.23476828909626482,6.36,6.27,6.4,,,,5.907,5.932,6.021,5.223,4.42,4.861,,,,7.0,7.02,,5.375,5.015,5.32,4.145,3.556,3.864,5.235,6.257,5.949,6.002,6.483,6.316,,,,,,,
2000-04-03,-0.42155067155067155,-0.00478483395505276,0.19960745333940522,0.10583876357560568,0.1277731972009564,0.10869963369963372,-0.1388758177120434,0.1517063680123998,-0.3087976492142611,1.1557103600969125,1.2285184446514008,-1.0209501831895036,0.8079588338099639,-0.2630259936675256,-0.45618625936671314,-0.22718592555852712,6.35,6.31,6.43,,,,5.876,5.907,5.992,5.178,4.393,4.837,,,,6.97,6.98,,5.37,5.03,5.325,4.126,3.578,3.836,5.191,6.39,5.895,5.965,6.414,6.268,,,,,,,
2000-04-04,-0.42155067155067155,-0.00478483395505276,0.19960745333940522,0.10583876357560568,0.1277731972009564,0.10869963369963372,-0.13918257447220572,0.14672532765698204,-0.3087976492142611,1.1557103600969125,1.2285184446514008,-1.0209501831895036,0.8079588338099639,-0.2630259936675256,-0.4609555083970584,-0.23240148620775491,6.32,6.3,6.42,,,,5.809,5.806,5.886,5.184,4.37,4.747,,,,6.95,6.97,,5.4,5.07,5.36,4.027,3.507,3.716,5.231,6.362,5.919,5.887,6.295,6.149,,,,,,,
2000-04-05,-0.42155067155067155,-0.00478483395505276,0.20681819700301418,0.10583876357560568,0.1277731972009564,0.10869963369963372,-0.13918257447220572,0.13672532765698206,-0.3087976492142611,1.1557103600969125,1.238794544140824,-1.0209501831895036,0.8079588338099639,-0.2630259936675256,-0.4609555083970584,-0.21050327809171207,6.28,6.24,6.35,,,,5.843,5.812,5.905,5.16,4.276,4.779,,,,6.88,6.95,,5.365,4.97,5.28,3.899,3.435,3.641,5.148,6.388,5.852,5.87,6.295,6.133,,,,,,,
2000-04-06,-0.42155067155067155,-0.02620482721438435,0.20681819700301418,0.10583876357560568,0.1277731972009564,0.10869963369963372,-0.13918257447220572,0.12635495728661167,-0.3087976492142611,1.1188287123910314,1.238794544140824,-1.0209501831895036,0.8079588338099639,-0.2630259936675256,-0.4609555083970584,-0.19183477959144213,6.27,6.2,6.32,,,,5.855,5.817,5.912,5.181,4.342,4.853,,,,6.86,6.94,,5.39,5.0,5.315,3.928,3.433,3.659,5.212,6.34,5.884,5.923,6.38,6.221,,,,,,,
2000-04-07,-0.42155067155067155,-0.02620482721438435,0.2049716059583444,0.10583876357560568,0.1277731972009564,0.10869963369963372,-0.13918257447220572,0.11261758354923794,-0.3087976492142611,1.1188287123910314,1.2302951440381815,-1.0209501831895036,0.8079588338099639,-0.2630259936675256,-0.4609555083970584,-0.17291961346017032,6.33,6.27,6.38,,,,5.819,5.827,5.853,5.201,4.347,4.825,,,,6.88,6.94,,5.4,5.025,5.335,3.856,3.432,3.613,5.149,6.351,5.848,5.845,6.362,6.174,,,,,,,
2000-04-10,-0.42155067155067155,-0.02620482721438435,0.2049716059583444,0.10583876357560568,0.13507158233125838,0.10869963369963372,-0.13918257447220572,0.11138002768605951,-0.3087976492142611,1.1188287123910314,1.2302951440381815,-1.0209501831895036,0.828371756690556,-0.2630259936675256,-0.4609555083970584,-0.15701322353909802,6.21,6.21,6.31,,,,5.757,5.782,5.854,5.15,4.348,4.825,,,,6.81,6.91,,5.375,5.03,5.33,3.766,3.431,3.549,5.19,6.303,5.889,5.805,6.293,6.063,,,,,,,
2000-04-11,-0.42155067155067155,-0.02620482721438435,0.2049716059583444,0.10583876357560568,0.13507158233125838,0.10869963369963372,-0.13918257447220572,0.1253660416720735,-0.3087976492142611,1.1188287123910314,1.2302951440381815,-1.0209501831895036,0.828371756690556,-0.2630259936675256,-0.4609555083970584,-0.11335187557781984,6.13,6.18,6.24,,,,5.819,5.813,5.902,5.12,4.349,4.868,,,,6.74,6.91,,5.335,5.01,5.275,3.724,3.407,3.53,5.172,6.335,5.84,5.883,6.37,6.176,,,,,,,
2000-04-12,-0.42155067155067155,-0.02620482721438435,0.20231369249850967,0.10583876357560568,0.13507158233125838,0.10869963369963372,-0.13918257447220572,0.12841854472457653,-0.3087976492142611,1.1188287123910314,1.223841393303666,-1.0209501831895036,0.828371756690556,-0.2630259936675256,-0.4609555083970584,-0.08463937871337462,6.22,6.19,6.28,,,,5.847,5.818,5.916,5.188,4.406,4.85,,,,6.79,6.89,,5.38,5.03,5.31,3.784,3.473,3.593,5.194,6.28,5.867,5.947,6.378,6.234,,,,,,,
2000-04-13,-0.42155067155067155,-0.02620482721438435,0.20566805940001126,0.10583876357560568,0.13507158233125838,0.10869963369963372,-0.13918257447220572,0.12702269097757027,-0.3087976492142611,1.1188287123910314,1.2317993721447291,-1.0209501831895036,0.828371756690556,-0.2630259936675256,-0.4609555083970584,-0.06333895068388143,6.25,6.15,6.28,,,,5.835,5.813,5.899,5.199,4.412,4.865,,,,6.86,6.83,,5.41,5.02,5.34,3.808,3.472,3.601,5.236,6.306,5.878,5.931,6.348,6.203,,,,,,,
2000-04-14,-0.42155067155067155,-0.02620482721438435,0.20566805940001126,0.10583876357560568,0.13507158233125838,0.10869963369963372,-0.14332253360756753,0.13245747358626592,-0.3087976492142611,1.1188287123910314,1.2317993721447291,-1.0209501831895036,0.828371756690556,-0.2630259936675256,-0.4400584186215737,-0.09929386676126031,6.18,6.07,6.19,,,,5.791,5.768,5.83,5.191,4.417,4.913,,,,6.81,6.84,,5.43,5.03,5.355,3.839,3.471,3.638,5.254,6.276,5.88,5.86,6.248,6.111,,,,,,,
2000-04-17,-0.42155067155067155,-0.02620482721438435,0.20523515896711086,0.10583876357560568,0.13555079175566134,0.10869963369963372,-0.14332253360756753,0.14178588784877919,-0.3087976492142611,1.1188287123910314,1.2559780460410213,-1.0209501831895036,0.8655047445235959,-0.2630259936675256,-0.4400584186215737,-0.07207372188093011,6.09,5.93,6.06,,,,5.897,5.864,5.938,5.227,4.383,4.849,,,,6.7,6.77,,5.44,5.015,,3.839,3.446,3.628,5.274,6.282,5.879,6.042,6.368,6.274,,,,,,,
2000-04-18,-0.42155067155067155,0.005672682384816518,0.20523515896711086,0.10583876357560568,0.13555079175566134,0.1578144078144078,-0.13464929549053753,0.14178588784877919,-0.3087976492142611,1.1283542841320537,1.2559780460410213,-1.0209501831895036,0.8655047445235959,-0.45178563860956306,-0.4502547680605594,-0.07207372188093011,6.17,6.01,6.15,,,,5.934,5.857,5.962,5.252,4.402,4.894,,,,6.82,6.82,,5.485,5.055,5.395,3.887,3.463,3.663,5.265,6.274,5.889,6.048,6.337,6.272,,,,,,,
2000-04-19,-0.42155067155067155,0.005672682384816518,0.20523515896711086,0.10583876357560568,0.14239876709761362,0.1578144078144078,-0.1262429262386469,0.14178588784877919,-0.3087976492142611,1.1283542841320537,1.2559780460410213,-1.0209501831895036,0.8584132885682394,-0.45178563860956306,-0.4601373836706533,-0.07207372188093011,6.25,6.03,6.19,,,,5.921,5.855,5.945,5.287,4.432,4.93,,,,6.88,6.85,,5.475,5.06,5.405,3.931,3.519,3.685,5.268,6.287,5.903,5.998,6.354,6.24,,,,,,,
2000-04-20,-0.42155067155067155,0.005672682384816518,0.20523515896711086,0.10583876357560568,0.14239876709761362,0.1578144078144078,-0.1262429262386469,0.14079026857359,-0.3087976492142611,1.1283542841320537,1.2559780460410213,-1.0209501831895036,0.8584132885682394,-0.45178563860956306,-0.4601373836706533,-0.032059217250107054,6.29,6.06,6.23,,,,5.985,5.917,6.03,5.28,4.457,4.974,,,,6.87,6.86,,,5.07,5.41,3.954,3.551,3.709,5.287,6.3,5.921,6.0,6.388,6.249,,,,,,,
2000-04-21,-0.42155067155067155,0.005672682384816518,0.20523515896711086,0.10583876357560568,0.14239876709761362,0.1578144078144078,-0.1262429262386469,0.13979464929840082,-0.3087976492142611,1.1283542841320537,1.2559780460410213,-1.0209501831895036,0.8584132885682394,-0.45178563860956306,-0.4601373836706533,0.007955287380715995,,,,,,,,,,5.324,4.511,4.994,,,,,,,,,,,,,,6.336,5.921,,,,,,,,,,
2000-04-24,-0.42155067155067155,0.005672682384816518,0.20523515896711086,0.10583876357560568,0.14239876709761362,0.1578144078144078,-0.1262429262386469,0.1305553024246454,-0.3087976492142611,1.1283542841320537,1.2559780460410213,-1.0209501831895036,0.8584132885682394,-0.45178563860956306,-0.4601373836706533,0.01679414996698229,,,,,,,6.03,5.964,6.074,5.308,4.585,4.989,,,,,,,,,,,,,5.292,6.322,5.921,6.023,6.388,6.276,,,,,,,
2000-04-25,-0.42155067155067155,0.005672682384816518,0.20482447235213022,0.10583876357560568,0.14239876709761362,0.1578144078144078,-0.1262429262386469,0.1264083390024762,-0.3087976492142611,1.1283542841320537,1.2414856597831578,-1.0209501831895036,0.8584132885682394,-0.45178563860956306,-0.4601373836706533,0.032048737336283974,,,,,,,6.105,6.005,6.148,5.337,4.52,5.013,,,,,,,5.515,5.12,5.45,4.005,3.602,3.764,5.337,6.329,5.945,6.134,6.483,6.389,,,,,,,
2000-04-26,-0.42155067155067155,-0.0004738330623375674,0.20440618042946476,0.10583876357560568,0.14239876709761362,0.1578144078144078,-0.1262429262386469,0.1264083390024762,-0.3087976492142611,1.1657002772681364,1.2267248960020003,-1.0209501831895036,0.8584132885682394,-0.45178563860956306,-0.4601373836706533,0.032048737336283974,6.38,6.18,6.36,,,,6.102,6.031,6.162,5.278,4.528,4.966,,,,7.0,6.97,,5.485,5.09,5.42,4.035,3.67,3.819,5.295,6.352,5.888,6.138,6.505,6.391,,,,,,,
2000-04-27,-0.42155067155067155,-0.0004738330623375674,0.20440618042946476,0.10583876357560568,0.14239876709761362,0.1578144078144078,-0.1262429262386469,0.1122239418393556,-0.3087976492142611,1.1657002772681364,1.2267248960020003,-1.0209501831895036,0.8584132885682394,-0.45178563860956306,-0.4601373836706533,0.08013088261930898,6.39,6.25,6.41,,,,6.189,6.142,6.267,5.301,4.532,5.02,,,,7.0,7.0,,5.445,5.055,5.37,4.055,3.717,3.828,5.26,6.295,5.833,6.227,6.617,6.516,,,,,,,
2000-04-28,-0.42155067155067155,-0.0004738330623375674,0.20440618042946476,0.10583876357560568,0.14239876709761362,0.1578144078144078,-0.1262429262386469,0.09803954467623503,-0.3087976492142611,1.1657002772681364,1.2267248960020003,-1.0209501831895036,0.8584132885682394,-0.45178563860956306,-0.4601373836706533,0.12821302790233396,6.39,6.33,6.45,,,,6.159,6.142,6.247,5.301,4.579,5.013,,,,7.06,7.0,,5.45,5.05,5.375,4.087,3.778,3.865,5.196,6.262,5.753,6.218,6.698,6.54,,,,,,,
2000-05-01,-0.42155067155067155,-0.0004738330623375674,0.2056407483306993,0.10583876357560568,0.14239876709761362,0.1578144078144078,-0.1262429262386469,0.09803954467623503,-0.3087976492142611,1.1657002772681364,1.2166898625902998,-1.0209501831895036,0.8584132885682394,-0.45178563860956306,-0.4601373836706533,0.12821302790233396,6.46,6.44,6.54,,,,6.197,6.153,6.28,5.301,4.602,5.009,,,,7.09,7.08,,,,,,,,5.205,6.1553,,6.284,6.757,6.594,5.98,5.7529,2.19061,5.9122,0.021,2.5,6.27
2000-05-02,-0.42155067155067155,0.03653687991568071,0.21057901993563757,0.10583876357560568,0.14239876709761362,0.1578144078144078,-0.1262429262386469,0.09803954467623503,-0.3087976492142611,1.3196747046751658,1.2017764493729854,-1.0209501831895036,0.8584132885682394,-0.45178563860956306,-0.4601373836706533,0.12821302790233396,6.49,6.39,6.52,,,,6.197,6.154,6.27,5.341,4.624,5.095,,,,7.12,7.04,,5.48,5.08,5.41,4.081,3.763,3.865,5.226,6.232,5.755,6.304,6.724,6.598,,,,,,,
2000-05-03,-0.42155067155067155,0.03653687991568071,0.20733648633203408,0.10583876357560568,0.14239876709761362,0.12946428571428573,-0.12433015462897043,0.09803954467623503,-0.3087976492142611,1.3196747046751658,1.1941572812935346,-1.0209501831895036,0.8584132885682394,-0.29262294694098867,-0.4681459167206699,0.12821302790233396,6.53,6.39,6.54,,,,6.272,6.228,6.351,5.421,4.703,5.147,,,,7.11,7.02,,5.52,5.085,5.44,4.075,3.732,3.845,5.234,6.203,5.749,6.403,6.775,6.683,,,,,,,
2000-05-04,-0.42155067155067155,0.03653687991568071,0.20733648633203408,0.10583876357560568,0.15955079175566134,0.12946428571428573,-0.12433015462897043,0.10649562760040307,-0.3087976492142611,1.3196747046751658,1.1941572812935346,-1.0209501831895036,0.8461620479966289,-0.29262294694098867,-0.4681459167206699,0.12074322682819476,6.59,6.38,6.55,,,,6.285,6.251,6.375,5.457,4.799,5.217,,,,7.15,7.01,,5.565,5.12,5.485,4.062,3.726,3.86,5.349,6.187,5.808,6.429,6.784,6.692,,,,,,,
2000-05-05,-0.42155067155067155,0.03653687991568071,0.20759712019358537,0.10594214293904697,0.15955079175566134,0.12946428571428573,-0.12433015462897043,0.10649562760040307,-0.3087976492142611,1.3196747046751658,1.1971357298285827,-1.0373924174844429,0.8461620479966289,-0.29262294694098867,-0.4681459167206699,0.12074322682819476,6.56,6.34,6.52,,,,6.312,6.283,6.416,5.436,4.77,5.223,,,,7.11,6.97,,5.545,5.11,5.48,4.069,3.735,3.845,5.373,6.267,5.846,6.511,6.828,6.766,,,,,,,
2000-05-08,-0.42155067155067155,0.03653687991568071,0.20785775405513665,0.10604154617312513,0.15955079175566134,0.12946428571428573,-0.12433015462897043,0.10649562760040307,-0.3087976492142611,1.3196747046751658,1.2001141783636307,-1.0532022581526537,0.8461620479966289,-0.29262294694098867,-0.4681459167206699,0.12074322682819476,6.56,6.34,6.52,,,,6.363,6.316,6.457,5.429,4.788,5.186,,,,7.16,7.03,,5.475,5.06,5.41,4.031,3.729,3.826,5.34,6.301,5.839,6.568,6.872,6.827,,,,,,,
